Arrival Date,Arrival Time,Acquire Date,Acquire Time,Long,Lat,Observation,
02/05/2009,01:42,02/03/2009,15:15,-122.776111,37.100555,tanker trucks
02/05/2009,01:53,02/04/2009,14:24,-122.646666,37.905277,tanker trucks
02/05/2009,02:01,02/04/2009,07:40,-122.738611,37.069166,red car
02/05/2009,02:02,02/03/2009,05:50,-122.848611,37.915,small white car
02/05/2009,02:09,02/04/2009,23:48,-122.576388,37.069444,tarps
02/05/2009,02:13,02/04/2009,04:41,-122.702222,37.900555,fertilizer
02/05/2009,02:14,02/03/2009,03:24,-122.649722,37.069444,tanker truck
02/05/2009,02:16,02/03/2009,18:09,-122.776388,37.900833,move bulk items indoors
02/05/2009,02:16,02/04/2009,11:33,-122.849722,37.069444,yellow car
02/05/2009,02:16,02/03/2009,20:23,-122.649722,37.069444,tanker truck
02/05/2009,02:29,02/03/2009,22:08,-122.776388,37.900833,move bulk items indoors
02/05/2009,02:29,02/03/2009,04:56,-122.739444,37.976666,tracks in soil
02/05/2009,02:30,02/04/2009,06:07,-122.6125,37.072222,covered materials
02/05/2009,02:38,02/03/2009,17:24,-122.646666,37.905277,tanker trucks
02/05/2009,02:42,02/03/2009,07:26,-122.811388,37.946111,refrigeration equipment
02/05/2009,02:42,02/04/2009,16:41,-122.702777,37.008333,blue tarp
02/05/2009,02:49,02/03/2009,15:05,-122.682777,37.946388,delivery truck
02/05/2009,02:50,02/03/2009,14:00,-122.575,37.038611,abandoned vehicle
02/05/2009,02:50,02/04/2009,11:48,-122.703055,37.904166,white sedan
02/05/2009,02:51,02/03/2009,02:29,-122.612777,37.900277,stacks of lumber
02/05/2009,02:53,02/03/2009,14:53,-122.7025,37.069722,wide security perimeter
02/05/2009,02:54,02/04/2009,10:34,-122.849444,37.038611,abandoned vehicle
02/05/2009,03:01,02/04/2009,08:06,-122.648888,37.008333,waste water
02/05/2009,03:07,02/04/2009,15:05,-122.813055,37.901666,detection of car
02/05/2009,03:09,02/03/2009,00:01,-122.575,37.038611,abandoned vehicle
02/05/2009,03:15,02/03/2009,14:56,-122.739444,37.976666,tracks in soil
02/05/2009,03:19,02/04/2009,21:05,-122.813055,37.901666,detection of car
02/05/2009,03:22,02/03/2009,17:12,-122.849444,37.945277,rubble
02/05/2009,03:24,02/04/2009,02:18,-122.849444,37.100555,covered materials
02/05/2009,03:24,02/03/2009,21:41,-122.739444,37.915,petro-chemical signature
02/05/2009,03:26,02/03/2009,18:11,-122.849444,37.945277,rubble
02/05/2009,03:33,02/03/2009,23:11,-122.849444,37.945277,rubble
02/05/2009,03:37,02/03/2009,11:16,-122.702777,37.946666,broken down vehicle
02/05/2009,03:39,02/04/2009,22:58,-122.739444,37.976666,heating equipment
02/05/2009,03:39,02/04/2009,03:19,-122.849444,37.100555,covered materials
02/05/2009,03:39,02/03/2009,09:17,-122.612777,37.900277,lumber
02/05/2009,03:39,02/03/2009,11:36,-122.7025,37.069722,grinder
02/05/2009,03:40,02/04/2009,06:15,-122.739722,37.100277,large jugs
02/05/2009,03:44,02/04/2009,08:03,-122.811666,37.978888,fertilizer
02/05/2009,03:45,02/03/2009,22:35,-122.7025,37.069722,grinder
02/05/2009,03:48,02/04/2009,01:11,-122.701388,37.038611,7 gal black plastic jugs
02/05/2009,03:50,02/03/2009,17:28,-122.811388,37.946111,disturbed soil
02/05/2009,03:52,02/03/2009,17:01,-122.702777,37.039444,stacks of barrels
02/05/2009,03:53,02/04/2009,02:12,-122.701388,37.038611,7 gal black plastic jugs
02/05/2009,03:57,02/04/2009,17:14,-122.848888,37.038611,mixing container
02/05/2009,04:00,02/04/2009,10:03,-122.811666,37.978888,fertilizer
02/05/2009,04:00,02/03/2009,05:04,-122.702777,37.039444,tarp covering materials
02/05/2009,04:03,02/04/2009,23:56,-122.739444,37.915,shovels
02/05/2009,04:08,02/04/2009,06:37,-122.813055,37.901666,disturbed soil
02/05/2009,04:12,02/03/2009,00:04,-122.838611,37.976388,full fertilizer bags
02/05/2009,04:18,02/03/2009,12:17,-122.612222,37.904722,waste water
02/05/2009,04:23,02/03/2009,09:30,-122.612222,37.100555,pile of rubble
02/05/2009,04:43,02/04/2009,04:03,-122.739722,37.039444,abandoned truck
02/05/2009,04:44,02/03/2009,06:09,-122.848888,37.038611,metal barrel
02/05/2009,04:45,02/03/2009,02:28,-122.7025,37.069722,cab
02/05/2009,04:47,02/04/2009,23:28,-122.774722,37.978611,large jugs
02/05/2009,04:52,02/03/2009,22:19,-122.682777,37.946388,abandoned truck
02/05/2009,04:53,02/03/2009,03:27,-122.7025,37.069722,cab
02/05/2009,04:54,02/03/2009,14:13,-122.775833,37.946388,55 gal barrels
02/05/2009,05:01,02/03/2009,11:58,-122.739444,37.915,gasoline
02/05/2009,05:03,02/04/2009,06:03,-122.739722,37.039444,abandoned truck
02/05/2009,05:06,02/04/2009,07:03,-122.739722,37.039444,abandoned truck
02/05/2009,05:07,02/03/2009,11:51,-122.702777,37.039444,empty plastic barrels
02/05/2009,05:10,02/04/2009,03:06,-122.776111,37.900555,car
02/05/2009,05:14,02/03/2009,15:14,-122.775833,37.946388,55 gal barrels
02/05/2009,05:24,02/03/2009,00:21,-122.612222,37.100555,fertilizer bags
02/05/2009,05:25,02/04/2009,16:03,-122.739722,37.039444,abandoned truck
02/05/2009,05:25,02/04/2009,10:12,-122.6125,37.072222,grinder
02/05/2009,05:27,02/03/2009,19:49,-122.702777,37.039444,empty plastic barrels
02/05/2009,05:41,02/04/2009,09:29,-122.813055,37.901666,empty fertilizer bags
02/05/2009,05:46,02/03/2009,02:06,-122.6125,37.072222,covered materials
02/05/2009,05:47,02/03/2009,01:14,-122.575277,37.100555,fertilizer
02/05/2009,05:59,02/03/2009,05:14,-122.575277,37.100555,fertilizer
02/05/2009,06:00,02/03/2009,17:46,-122.576388,37.940555,55 gal barrels
02/05/2009,06:03,02/03/2009,21:21,-122.612222,37.100555,fertilizer bags
02/05/2009,06:09,02/04/2009,05:49,-122.775833,37.100555,abandoned car
02/05/2009,06:09,02/03/2009,07:50,-122.812777,37.945833,fertilizer bags
02/05/2009,06:22,02/03/2009,03:09,-122.738055,37.069444,fertilizer bags
02/05/2009,06:29,02/04/2009,10:50,-122.775833,37.100555,abandoned car
02/05/2009,06:35,02/03/2009,20:39,-122.770555,37.946111,broken down vehicle
02/05/2009,06:39,02/03/2009,10:16,-122.648888,37.946111,stack of lumber
02/05/2009,06:45,02/04/2009,22:49,-122.775833,37.100555,abandoned car
02/05/2009,06:46,02/04/2009,04:50,-122.681944,37.069722,stack of lumber
02/05/2009,06:48,02/03/2009,13:00,-122.776111,37.900555,covered materials
02/05/2009,06:59,02/03/2009,10:19,-122.776388,37.900277,disturbed soil
02/05/2009,07:00,02/04/2009,18:05,-122.776111,37.100555,abandoned car
02/05/2009,07:04,02/04/2009,11:14,-122.702222,37.900555,bags of fertilizer
02/05/2009,07:46,02/04/2009,13:49,-122.849166,37.069722,fertilizer bags
02/05/2009,09:17,02/03/2009,16:27,-122.575,37.038611,refrigeration equipment
02/05/2009,09:33,02/03/2009,21:12,-122.648888,37.949166,security perimeter
02/05/2009,09:45,02/03/2009,12:59,-122.576111,37.038888,abandoned vehicle
02/05/2009,10:05,02/03/2009,10:41,-122.811388,37.945833,stacks of lumber
02/05/2009,10:11,02/03/2009,16:41,-122.811388,37.945833,stacks of lumber
02/05/2009,10:14,02/03/2009,17:38,-122.849444,37.038611,rubble
02/05/2009,11:37,02/03/2009,02:00,-122.738055,37.069444,abandoned building
02/06/2009,00:01,02/03/2009,08:48,-122.812777,37.945277,new vehicle in area
02/06/2009,00:03,02/05/2009,07:33,-122.849722,37.069444,yellow car
02/06/2009,00:09,02/04/2009,03:06,-122.8125,37.946111,new vehicle in area
02/06/2009,00:20,02/03/2009,14:22,-122.811388,37.946111,tanker trucks
02/06/2009,00:21,02/05/2009,08:40,-122.776388,37.900277,7 gallon black plastic jugs
02/06/2009,00:34,02/03/2009,16:53,-122.738888,37.976388,shovel
02/06/2009,00:37,02/05/2009,22:41,-122.776388,37.900277,7 gallon black plastic jugs
02/06/2009,00:58,02/05/2009,22:04,-122.702777,37.039444,tarp covering materials
02/06/2009,00:59,02/05/2009,15:11,-122.576388,37.940555,loaded truck
02/06/2009,01:04,02/03/2009,19:24,-122.776388,37.900277,water
02/06/2009,01:05,02/03/2009,15:57,-122.576388,37.069444,box truck
02/06/2009,01:15,02/04/2009,05:35,-122.848888,37.038611,wheel barrel
02/06/2009,01:16,02/03/2009,20:23,-122.776388,37.900277,water
02/06/2009,01:25,02/04/2009,07:34,-122.848888,37.038611,wheel barrel
02/06/2009,01:30,02/03/2009,05:21,-122.775833,37.946388,security perimeter
02/06/2009,01:31,02/05/2009,00:02,-122.703055,37.9475,sheet of tarp
02/06/2009,01:33,02/04/2009,07:47,-122.739444,37.976666,shovels
02/06/2009,01:35,02/05/2009,02:02,-122.703055,37.9475,sheet of tarp
02/06/2009,01:36,02/04/2009,20:13,-122.848333,37.945833,box truck
02/06/2009,01:37,02/05/2009,00:07,-122.811388,37.946111,sedan
02/06/2009,01:39,02/05/2009,07:25,-122.812777,37.038333,box truck
02/06/2009,01:41,02/05/2009,00:01,-122.813055,37.901666,tarp
02/06/2009,01:41,02/04/2009,20:15,-122.703055,37.1025,kettle
02/06/2009,01:42,02/03/2009,02:42,-122.849444,37.038611,broken down vehicle
02/06/2009,01:48,02/03/2009,07:21,-122.775833,37.946388,security perimeter
02/06/2009,02:05,02/05/2009,09:03,-122.703055,37.9475,sheet of tarp
02/06/2009,02:09,02/04/2009,02:44,-122.648611,37.945555,rubble
02/06/2009,02:13,02/05/2009,13:49,-122.576388,37.069444,tarps
02/06/2009,02:14,02/04/2009,00:03,-122.812222,37.071388,tanker truck
02/06/2009,02:18,02/05/2009,10:05,-122.739166,37.100555,red car
02/06/2009,02:19,02/03/2009,03:11,-122.703055,37.1025,waste water
02/06/2009,02:20,02/03/2009,00:41,-122.776388,37.900277,7 gallon black plastic jugs
02/06/2009,02:23,02/03/2009,07:05,-122.736111,37.945555,grinding equipment
02/06/2009,02:25,02/05/2009,21:25,-122.849444,37.100555,broken down vehicle
02/06/2009,02:26,02/03/2009,15:05,-122.736111,37.945555,grinding equipment
02/06/2009,02:27,02/05/2009,10:38,-122.700833,37.945833,abandoned truck
02/06/2009,02:31,02/03/2009,11:40,-122.776388,37.900277,7 gallon black plastic jugs
02/06/2009,02:35,02/04/2009,21:43,-122.648611,37.945555,rubble
02/06/2009,02:37,02/03/2009,13:05,-122.681944,37.069722,vehicle tracks
02/06/2009,02:39,02/03/2009,03:32,-122.7025,37.967222,green tarp
02/06/2009,02:40,02/03/2009,10:51,-122.649444,37.070555,waste water
02/06/2009,02:42,02/03/2009,21:06,-122.736111,37.945555,grinding equipment
02/06/2009,02:42,02/05/2009,20:17,-122.775833,37.946388,move bulk items
02/06/2009,02:44,02/05/2009,07:06,-122.6125,37.072222,covered materials
02/06/2009,02:44,02/05/2009,16:11,-122.576111,37.114166,stack of lumber
02/06/2009,02:45,02/03/2009,16:40,-122.776388,37.900277,7 gallon black plastic jugs
02/06/2009,02:47,02/03/2009,12:03,-122.813055,37.901666,loaded truck
02/06/2009,02:49,02/05/2009,15:57,-122.774722,37.978611,pile of rubble
02/06/2009,02:49,02/04/2009,21:33,-122.739166,37.966666,white car
02/06/2009,02:51,02/04/2009,15:59,-122.769166,37.038611,passenger car
02/06/2009,02:57,02/05/2009,09:16,-122.612777,37.976388,tanker trucks
02/06/2009,02:58,02/03/2009,15:05,-122.681944,37.069722,vehicle tracks
02/06/2009,03:05,02/03/2009,16:07,-122.775833,37.946388,move items
02/06/2009,03:07,02/03/2009,08:31,-122.739444,37.976666,grinding machines
02/06/2009,03:10,02/05/2009,18:55,-122.7025,37.069722,stack of barrels
02/06/2009,03:10,02/04/2009,22:21,-122.775833,37.946388,security perimeter
02/06/2009,03:12,02/04/2009,04:54,-122.848611,37.915,cab
02/06/2009,03:17,02/04/2009,10:53,-122.848611,37.915,cab
02/06/2009,03:20,02/05/2009,13:42,-122.702777,37.008333,blue tarp
02/06/2009,03:22,02/04/2009,13:28,-122.612777,37.900277,stacks of lumber
02/06/2009,03:25,02/04/2009,08:21,-122.848611,37.915,white truck
02/06/2009,03:26,02/03/2009,02:13,-122.576388,37.069444,loaded truck
02/06/2009,03:30,02/04/2009,06:07,-122.775833,37.946388,move items
02/06/2009,03:32,02/05/2009,22:24,-122.776388,37.900833,petro-chemical signature
02/06/2009,03:34,02/04/2009,08:33,-122.612222,37.900833,full fertilizer bags
02/06/2009,03:34,02/03/2009,15:27,-122.7025,37.069722,cab
02/06/2009,03:37,02/04/2009,01:56,-122.739444,37.976666,tracks in soil
02/06/2009,03:38,02/05/2009,01:49,-122.738888,37.976388,fill jugs with liquid
02/06/2009,03:39,02/03/2009,22:32,-122.7025,37.967222,green tarp
02/06/2009,03:42,02/05/2009,11:34,-122.849444,37.038611,abandoned vehicle
02/06/2009,03:43,02/03/2009,13:48,-122.739444,37.915,water
02/06/2009,03:44,02/03/2009,18:58,-122.739444,37.976666,fertilizer bag
02/06/2009,03:46,02/04/2009,12:00,-122.575,37.038611,abandoned vehicle
02/06/2009,03:46,02/05/2009,13:58,-122.739444,37.976666,heating equipment
02/06/2009,03:46,02/04/2009,18:28,-122.612777,37.900277,stacks of lumber
02/06/2009,03:47,02/04/2009,04:17,-122.612777,37.900277,lumber
02/06/2009,03:48,02/04/2009,09:41,-122.739444,37.915,petro-chemical signature
02/06/2009,03:49,02/03/2009,20:04,-122.848055,37.900555,green barrels
02/06/2009,03:49,02/05/2009,15:44,-122.649722,37.070555,tanker truck
02/06/2009,03:49,02/04/2009,22:45,-122.736111,37.945555,abandoned building
02/06/2009,03:50,02/04/2009,05:26,-122.811388,37.946111,refrigeration equipment
02/06/2009,03:51,02/05/2009,12:34,-122.849444,37.038611,abandoned vehicle
02/06/2009,03:51,02/04/2009,17:34,-122.612222,37.900833,full fertilizer bags
02/06/2009,03:53,02/03/2009,14:48,-122.739444,37.915,water
02/06/2009,03:53,02/04/2009,18:05,-122.848611,37.915,gray car
02/06/2009,04:00,02/05/2009,19:43,-122.649722,37.070555,tanker truck
02/06/2009,04:00,02/04/2009,18:12,-122.576111,37.114166,stack of lumber
02/06/2009,04:03,02/04/2009,12:41,-122.739444,37.915,petro-chemical signature
02/06/2009,04:06,02/05/2009,02:41,-122.703055,37.1025,tracks in soil
02/06/2009,04:06,02/05/2009,21:58,-122.739444,37.976666,heating equipment
02/06/2009,04:07,02/04/2009,13:55,-122.739444,37.976666,tracks in soil
02/06/2009,04:15,02/03/2009,01:21,-122.648888,37.008333,stacks of lumber
02/06/2009,04:17,02/04/2009,19:02,-122.702777,37.039444,stacks of barrels
02/06/2009,04:20,02/05/2009,07:03,-122.811666,37.978888,fertilizer
02/06/2009,04:20,02/03/2009,04:20,-122.648888,37.008333,stacks of lumber
02/06/2009,04:21,02/04/2009,20:17,-122.612777,37.900277,lumber
02/06/2009,04:25,02/05/2009,20:13,-122.848888,37.038611,mixing container
02/06/2009,04:27,02/04/2009,18:55,-122.739444,37.976666,tracks in soil
02/06/2009,04:28,02/04/2009,09:19,-122.6125,37.901388,tracks
02/06/2009,04:30,02/03/2009,07:57,-122.848055,37.900555,large kettle
02/06/2009,04:31,02/05/2009,15:37,-122.813055,37.901666,disturbed soil
02/06/2009,04:31,02/03/2009,08:00,-122.703055,37.1025,abandoned vehicle
02/06/2009,04:35,02/03/2009,16:00,-122.703055,37.1025,abandoned vehicle
02/06/2009,04:37,02/04/2009,06:27,-122.811388,37.946111,disturbed soil
02/06/2009,04:38,02/05/2009,12:41,-122.703055,37.1025,tracks in soil
02/06/2009,04:43,02/03/2009,09:57,-122.848055,37.900555,large kettle
02/06/2009,04:43,02/04/2009,22:55,-122.739444,37.976666,tracks in soil
02/06/2009,04:45,02/03/2009,09:15,-122.739722,37.100277,fertilizer bag
02/06/2009,04:45,02/05/2009,01:40,-122.701388,37.946388,broken down vehicle
02/06/2009,04:48,02/04/2009,11:30,-122.612222,37.100555,pile of rubble
02/06/2009,04:48,02/04/2009,10:19,-122.6125,37.901388,tracks
02/06/2009,04:50,02/04/2009,21:26,-122.649444,37.900833,yellow car
02/06/2009,04:58,02/05/2009,15:45,-122.848888,37.038611,fill container with liquid
02/06/2009,05:02,02/03/2009,22:53,-122.576111,37.114166,tracks
02/06/2009,05:03,02/03/2009,13:07,-122.703055,37.1025,heating equipment
02/06/2009,05:15,02/03/2009,22:52,-122.576111,37.038888,white truck
02/06/2009,05:18,02/03/2009,01:36,-122.739444,37.915,abandoned vehicle
02/06/2009,05:20,02/03/2009,20:08,-122.703055,37.1025,heating equipment
02/06/2009,05:25,02/04/2009,15:40,-122.576388,37.069444,full fertilizer bags
02/06/2009,05:28,02/04/2009,10:58,-122.739444,37.915,gasoline
02/06/2009,05:31,02/04/2009,20:31,-122.739444,37.915,black plastic jugs
02/06/2009,05:36,02/04/2009,04:00,-122.811388,37.945833,lumber
02/06/2009,05:46,02/04/2009,12:59,-122.811388,37.945833,lumber
02/06/2009,05:51,02/04/2009,22:10,-122.848888,37.038611,metal barrel
02/06/2009,05:53,02/03/2009,19:49,-122.648888,37.949166,change in traffic
02/06/2009,05:58,02/04/2009,14:58,-122.739444,37.915,gasoline
02/06/2009,05:58,02/03/2009,19:37,-122.739444,37.915,abandoned vehicle
02/06/2009,06:03,02/05/2009,19:36,-122.739166,37.100555,empty fertilizer bags
02/06/2009,06:07,02/03/2009,22:49,-122.648888,37.949166,change in traffic
02/06/2009,06:10,02/03/2009,01:13,-122.848888,37.038611,security perimeter
02/06/2009,06:10,02/04/2009,21:59,-122.739444,37.915,gasoline
02/06/2009,06:12,02/05/2009,21:12,-122.6125,37.072222,grinder
02/06/2009,06:17,02/04/2009,17:21,-122.612222,37.100555,fertilizer bags
02/06/2009,06:27,02/03/2009,05:34,-122.739166,37.101111,petroleum product
02/06/2009,06:28,02/04/2009,22:28,-122.811388,37.946111,broken down vehicle
02/06/2009,06:30,02/05/2009,17:29,-122.813055,37.901666,empty fertilizer bags
02/06/2009,06:30,02/03/2009,13:50,-122.703055,37.069722,trash bags
02/06/2009,06:33,02/05/2009,13:55,-122.812222,37.040555,lumber
02/06/2009,06:34,02/05/2009,11:48,-122.7025,37.07,petroleum product
02/06/2009,06:40,02/03/2009,09:07,-122.648888,37.949166,abandoned truck
02/06/2009,06:44,02/03/2009,09:29,-122.700277,37.915277,petroleum product
02/06/2009,06:47,02/03/2009,14:43,-122.576388,37.940555,full fertilizer bags
02/06/2009,06:47,02/04/2009,07:34,-122.848888,37.969166,fertilizer bag
02/06/2009,06:48,02/03/2009,14:34,-122.739166,37.101111,petroleum product
02/06/2009,06:51,02/04/2009,02:38,-122.770555,37.946111,broken down vehicle
02/06/2009,06:54,02/05/2009,13:49,-122.775833,37.100555,abandoned car
02/06/2009,06:57,02/03/2009,06:01,-122.612222,37.904722,55 gal barrels
02/06/2009,07:01,02/03/2009,01:49,-122.776111,37.900555,empty fertilizer bags
02/06/2009,07:04,02/03/2009,04:22,-122.575,37.038611,large plastic barrels
02/06/2009,07:09,02/05/2009,15:04,-122.776111,37.100555,abandoned car
02/06/2009,07:16,02/03/2009,18:07,-122.648888,37.949166,abandoned truck
02/06/2009,07:16,02/04/2009,06:01,-122.776111,37.900555,covered materials
02/06/2009,07:17,02/05/2009,00:09,-122.775833,37.946388,large bags of sugar
02/06/2009,07:18,02/05/2009,01:14,-122.702222,37.900555,bags of fertilizer
02/06/2009,07:19,02/05/2009,13:09,-122.775833,37.946388,large bags of sugar
02/06/2009,07:20,02/03/2009,07:21,-122.575,37.038611,large plastic barrels
02/06/2009,07:20,02/04/2009,18:38,-122.770555,37.946111,broken down vehicle
02/06/2009,07:24,02/03/2009,03:20,-122.648888,37.946111,bags of fertilizer
02/06/2009,07:24,02/05/2009,09:15,-122.702222,37.900555,bags of fertilizer
02/06/2009,07:27,02/03/2009,16:30,-122.700277,37.915277,petroleum product
02/06/2009,07:28,02/04/2009,11:00,-122.776111,37.900555,covered materials
02/06/2009,07:34,02/04/2009,00:36,-122.700277,37.915277,green metal jugs
02/06/2009,07:35,02/03/2009,19:22,-122.575,37.038611,large plastic barrels
02/06/2009,07:52,02/05/2009,21:14,-122.702222,37.900555,bags of fertilizer
02/06/2009,07:53,02/05/2009,17:07,-122.648888,37.949166,abandoned building
02/06/2009,07:59,02/04/2009,16:01,-122.776111,37.900555,covered materials
02/06/2009,08:00,02/05/2009,19:26,-122.811666,37.978888,tarp covering materials
02/06/2009,08:01,02/05/2009,00:50,-122.849166,37.069722,fertilizer bags
02/06/2009,08:03,02/05/2009,00:10,-122.702777,37.039444,disturbed soil
02/06/2009,08:08,02/05/2009,01:50,-122.849166,37.069722,fertilizer bags
02/06/2009,08:11,02/05/2009,03:09,-122.702777,37.039444,disturbed soil
02/06/2009,08:23,02/04/2009,12:39,-122.775833,37.946388,change in traffic
02/06/2009,08:55,02/04/2009,05:16,-122.612777,37.976388,lumber
02/06/2009,09:38,02/04/2009,00:13,-122.648888,37.949166,security perimeter
02/06/2009,09:53,02/03/2009,12:44,-122.776111,37.100555,trash
02/06/2009,10:29,02/04/2009,20:13,-122.648888,37.949166,security perimeter
02/06/2009,10:49,02/03/2009,16:45,-122.694443,37.508764,7 Gal Black Plastic Jugs
02/06/2009,10:53,02/04/2009,15:38,-122.849444,37.038611,rubble
02/06/2009,20:39,02/06/2009,13:30,-122.690701,37.506490,7 Gal Black Plastic Jugs
02/06/2009,22:13,02/06/2009,13:00,-122.693047,37.510107,Large Plastic Barrel
02/07/2009,00:02,02/04/2009,00:13,-122.776388,37.900833,containers of sugar
02/07/2009,00:08,02/05/2009,04:45,-122.576388,37.100555,gray car
02/07/2009,00:14,02/06/2009,19:47,-122.848888,37.038611,wide security perimeter
02/07/2009,00:17,02/03/2009,21:07,-122.703055,37.069722,box truck
02/07/2009,00:20,02/05/2009,07:37,-122.848888,37.914722,sheet of tarp
02/07/2009,00:24,02/04/2009,01:06,-122.738888,37.976388,mixing equipment
02/07/2009,00:24,02/04/2009,07:36,-122.738888,37.976388,empty 55 gal barrels
02/07/2009,00:29,02/03/2009,10:23,-122.848888,37.038611,move bulk items
02/07/2009,00:30,02/04/2009,10:07,-122.738888,37.976388,mixing equipment
