id	text	created_at	rt_count	point_geom	hashtag	mentions	in_reply_to_id	in_reply_user_id	in_reply_user_screen_name	link	place_country	place_country_code	place_full_name	place_id	place_name	place_street_address	place_type	place_url	user_description	user_id	user_location	user_name	user_screen_name	translated	source	text_translated	text_translit	hashtag_translit	mentions_translit	in_reply_to_user_screen_name_translit	user_description_translit	user_location_translit	user_name_translit	user_screen_name_translit	lang_primary	lang_secondary	date_translated	geo_country	geo_cocom	sentiment	longitude	latitude
170365211365216256	@Arabic_pro صباح الخير	2012-02-17 04:33:26	0	0101000020E6100000CBC67BBC2D1849407015F67A18453A40	None	@Arabic_pro	0	0	None	None	None	None	None	None	None	None	None	None	None	411084430	None	خالد المعشلي	kmashali	@arabic_pro صباح الخير none @arabic_pro none خالد المعشلي none none kmashali	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	Arabic_pro Good morning	Arabic_pro Morning The welfare	None	Arabic_pro	None	None	None	Khalid aalme"shly	kmashali	Arabic	English	2013-01-06	\N	\N	0.6	50.18889576	26.26990479
166970532602982400	تسعه أندية بدوري زين استفادو من منسقين النصر وهم الشباب والهلال والاتفاق والقادسية والفتح والفيصلي والرائدوالتعاون وهجر ممكن العيب بالادارة	2012-02-07 19:44:11	0	0101000020E6100000E85894C8745447402AC423F1F2933840	None	None	0	0	None	None	None	None	None	None	None	None	None	None	النصر ثم النصر ثم النصر بعدها نشوف اشغالنا	335127009		صالح العروان	Saleh_Alarwan	تسعه أندية بدوري زين استفادو من منسقين النصر وهم الشباب والهلال والاتفاق والقادسية والفتح والفيصلي والرائدوالتعاون وهجر ممكن العيب بالادارة none none none صالح العروان none النصر ثم النصر ثم النصر بعدها نشوف اشغالنا saleh_alarwan	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	46.65981395	24.57792575
167347959518863360	ارتفع عدد القتلى في سوريا إلى 117 قتيل في حمص ومناطق أخرى ، من بينهم 21 طفل و 6 نساء.\n\nالحسابة بتحسب يا بشار..\n#syria\n#ArabLeague\n#GCC	2012-02-08 20:43:57	0	0101000020E610000062E6D05C8611494037D9ED50A0583A40	#syria #ArabLeague #GCC	None	0	0	None	None	None	None	None	None	None	None	None	None		285876938	DH, Saudi Arabia	Waleed	wale_arab	ارتفع عدد القتلى في سوريا إلى 117 قتيل في حمص ومناطق أخرى ، من بينهم 21 طفل و 6 نساء. الحسابة بتحسب يا بشار.. #syria #arableague #gcc #syria #arableague #gcc none none waleed none wale_arab	<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>	Number rose deadly in Syria to 117 Casualty in chick-pea and last areas ، From in their yen 21 Child And 6 Deteriorates aalHsaabt btHsb Or Bashar syria ArabLeague GCC	Rose Enumerated The battle In Syria To 117 Casualty In Toasted Areas Delayed ، From In their yen 21 Child And 6 Deteriorates aalHsaabt btHsb Or Bashar syria ArabLeague GCC	syria ArabLeague GCC	None	None		DH Saudi Arabia	Waleed	wale_arab	Arabic	English,Farsi	2012-12-23	\N	\N	-0.0861111111111	50.13691292	26.34619623
167020403087253504	إن قيل: إنكم أشداء على الكفار رحماء بالمصلحين فهذا ما امتدح الله به أتباع رسوله ولكن المصيبة أن يقال: إنكم رحماء بالكفار أشداء على المصلحين	2012-02-07 23:02:21	0	0101000020E610000064AB4F62A5614740F655E2CF2AB23840	None	None	0	0	None	None	None	None	None	None	None	None	None	None	None	446146763	None	ندى العليان	nadadonh	إن قيل: إنكم أشداء على الكفار رحماء بالمصلحين فهذا ما امتدح الله به أتباع رسوله ولكن المصيبة أن يقال: إنكم رحماء بالكفار أشداء على المصلحين none none none ندى العليان none none nadadonh	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	46.76285962	24.69596576
167347934214635521	@no0ofq8 خخههههههه	2012-02-08 20:43:51	0	0101000020E6100000108F691261D048407E8AE3C0AB053B40	None	@no0ofq8	167347823636004864	463624380	no0ofq8	None	None	None	None	None	None	None	None	None	 عبالعزيز الشـمري ابن كفـش .حاصل على درجة مشاركة في الهندسة الكهربائية والألكترونية. وبكالريوس ادراة اعمال في الطريق (الارض ضريح العظماء) v@live.com	291394026	المملكه العربيه السعوديه	عبدالعزيز الكفش	Abdulazizfezza	@no0ofq8 خخههههههه none @no0ofq8 none عبدالعزيز الكفش none عبالعزيز الشـمري ابن كفـش .حاصل على درجة مشاركة في الهندسة الكهربائية والألكترونية. وبكالريوس ادراة اعمال في الطريق (الارض ضريح العظماء) v@live.com abdulazizfezza	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	no0ofq8 xxhhhhhhh	no0ofq8 xxhhhhhhh	None	no0ofq8	no0ofq8	e"baale"zyz Al-Shammari Builds kfsh Yield On Degree Participation In The engineering The electrician waal"alktrwnyt wbkaalryws aadraat Operation In The road The land Grave Great v live with	aalmmlkh aale"rbyh aalse"wdyh	AbdulAziz aalkfsh	Abdulazizfezza	English	Arabic	2012-12-23	\N	\N	0	49.6279624	27.022152
167347931446386688	@m_f7أين السلطات الكويتية عن هذا الخبيث؟!\n\nيُطالب بفصل مكة والمدينة عن المملكة العربية السعودية!!\nhttp://t.co/XXUmWkrD	2012-02-08 20:43:50	0	0101000020E6100000FA97A432C5004840C45A7C0A80453D40	None	@m_f7	0	0	None	http://twitter.com/Wesal_TV/status/167344411175424001/photo/1	None	None	None	None	None	None	None	None		240322247	kuwait	Othman AL-Dwaisan	agility1971	@m_f7أين السلطات الكويتية عن هذا الخبيث؟! يُطالب بفصل مكة والمدينة عن المملكة العربية السعودية!! http://t.co/xxumwkrd none @m_f7 none othman al-dwaisan none agility1971	<a href="http://www.handmark.com" rel="nofollow">TweetCaster for iOS</a>	m_f7أين The Kuwaiti authorities about this malignant? Chapter of Mecca and the city about Saudi Arabia demands in http t co XXUmWkrD	m_f7أين The authorities The Kuwaiti About This Malignant? Demands In chapter Mecca The city About The kingdom The Arab Saudi Arabia http t co XXUmWkrD	None	m_f7	None		kuwait	Othman AL-Dwaisan	agility1971	Arabic	English	2012-12-23	\N	\N	0	48.006018	29.271485
166975654129180675	Helping others is the way we help ourselves. -Oprah”	2012-02-07 20:04:32	0	0101000020E610000025DF74E4ABC04340119EF96A816D3840	None	None	0	0	None	None	None	None	None	None	None	None	None	None	كيف ومتى لانعلم سوى اننا هنا،وتغمرنا تلگ السعاده،بذلگ النبض الذي لايتوقف-)	425767320	المدينه	رنو	rwanalblawy	helping others is the way we help ourselves. -oprah” none none none رنو none كيف ومتى لانعلم سوى اننا هنا،وتغمرنا تلگ السعاده،بذلگ النبض الذي لايتوقف-) rwanalblawy	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	39.50524574	24.42775601
170365204021002241	I'm at Q8 Boarding http://t.co/oFJf5Aiz	2012-02-17 04:33:24	0	0101000020E6100000B0404F5E3F324840A6242D8D468A3C40	None	None	0	0	None	http://4sq.com/yHiVYi	None	None	None	None	None	None	None	None	You only live once, but if you work it right, once is enough.	159428202	Kuwait	Haitham 	ras360	i'm at q8 boarding http://t.co/ofjf5aiz none none none haitham none you only live once, but if you work it right, once is enough. ras360	<a href="http://foursquare.com" rel="nofollow">foursquare</a>	And " m at Q8 Boarding http t co oFJf5Aiz	And " m at Q8 Boarding http t co oFJf5Aiz	None	None	None	You only live once but if you work it right once is enough	Kuwait	Haitham	ras360	English	Polish	2013-01-06	\N	\N	0	48.39255885	28.54013903
166970523614593024	كالعاده.. في مكاني (@ Java Time) [pic]: http://t.co/PyuY3ZXI	2012-02-07 19:44:09	0	0101000020E61000008E5AFECFA356474054F6658244AE3840	None	None	0	0	None	http://4sq.com/yFVVle	None	None	None	None	None	None	None	None	Saudi pharmacist |23y,o|Looking for bright future صيدلي سعودي وأفتخر بذلك |خريج حديثاً |عاطل مؤقتاً |23 سنه| اتطلع لمستقبل مشرق |مرح	239741740	الرياض	بندر المالكي	balmalki	كالعاده.. في مكاني (@ java time) [pic]: http://t.co/pyuy3zxi none none none بندر المالكي none saudi pharmacist |23y,o|looking for bright future صيدلي سعودي وأفتخر بذلك |خريج حديثاً |عاطل مؤقتاً |23 سنه| اتطلع لمستقبل مشرق |مرح balmalki	<a href="http://foursquare.com" rel="nofollow">foursquare</a>	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	46.67687416	24.68073287
166968770915614721	كما ذكرت\nإن سارت الأمور طبيعية قد يفعلها الفتح\nوفعلها أبناء العفالق\nبدون أبوعبيد\nالفتح مو باليد http://t.co/7hHbYTUw	2012-02-07 19:37:12	0	0101000020E610000013B5B8EFE6484740E0C2D38E8F933840	None	None	0	0	None	None	None	None	None	None	None	None	None	None	مَالِي شَبِيْه الَا ●●الْسُّكُوْت ●● الْلِي يُثِيْر الْبَلْبَلَه ●●●●	247530904	ٱڵـع'ـٱٱصِِـممّھہ 	عَآدِلّ الٰهِلٓالٌي	3DoOoLyaLsAhLy	كما ذكرت إن سارت الأمور طبيعية قد يفعلها الفتح وفعلها أبناء العفالق بدون أبوعبيد الفتح مو باليد http://t.co/7hhbytuw none none none عَآدِلّ الٰهِلٓالٌي none مَالِي شَبِيْه الَا ●●الْسُّكُوْت ●● الْلِي يُثِيْر الْبَلْبَلَه ●●●● 3dooolyalsahly	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	46.56954762	24.57640927
167347924886495232	@NoOony9700 \nلاا خل اعطيج ضمان \nلا لا خليني اعطيج ضمان \nلا خل اعطيج بعد !!\nههههههههههههههه	2012-02-08 20:43:49	0	0101000020E61000008DD8401D83F7474029E3E7D8A43F3D40	None	@NoOony9700	167347064529879041	319867147	NoOony9700	None	None	None	None	None	None	None	None	None	operator at kuwait national petroleum company (K.N.P.C) (G.B)	443437328	None	N.,'AL-NABHAN	Nbhano	@nooony9700 لاا خل اعطيج ضمان لا لا خليني اعطيج ضمان لا خل اعطيج بعد !! ههههههههههههههه none @nooony9700 none n.,'al-nabhan none operator at kuwait national petroleum company (k.n.p.c) (g.b) nbhano	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	NoOony9700 laaaa uncle aae"Tyj security do not leave me aae"Tyj security uncle aae"Tyj after hhhhhhhhhhhhhhh	NoOony9700 laaaa Uncle aae"Tyj Security   Left me aae"Tyj Security  Uncle aae"Tyj After hhhhhhhhhhhhhhh	None	NoOony9700	NoOony9700	operator at kuwait national petroleum company K NR P C G B	None	NR "AL-NABHAN	Nbhano	Arabic	English	2012-12-23	\N	\N	0	47.93368879	29.24860912
166965844100907009	@almriseul لا ياشيخ من جاء بلا عزيمه يمرح بدون لاحاف	2012-02-07 19:25:33	0	0101000020E6100000E85894C8745447402AC423F1F2933840	None	@almriseul	166965556543619072	251352535	almriseul	None	None	None	None	None	None	None	None	None	النصر ثم النصر ثم النصر بعدها نشوف اشغالنا	335127009		صالح العروان	Saleh_Alarwan	@almriseul لا ياشيخ من جاء بلا عزيمه يمرح بدون لاحاف none @almriseul none صالح العروان none النصر ثم النصر ثم النصر بعدها نشوف اشغالنا saleh_alarwan	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	46.65981395	24.57792575
166989872186396673	{رَبَّنَا لاَ تُزِغْ قُلُوبَنَا بَعْدَ إِذْ هَدَيْتَنَا وَهَبْ لَنَا مِن لَّدُنكَ رَحْمَةً إِنَّكَ أَنتَ الْوَهَّابُ}	2012-02-07 21:01:02	0	0101000020E61000005EB48D60DFD24340FAECC2075D6C3840	None	None	0	0	None	None	None	None	None	None	None	None	None	None		468683101		Abdalrahman H. Sabur	d700msabur	{رَبَّنَا لاَ تُزِغْ قُلُوبَنَا بَعْدَ إِذْ هَدَيْتَنَا وَهَبْ لَنَا مِن لَّدُنكَ رَحْمَةً إِنَّكَ أَنتَ الْوَهَّابُ} none none none abdalrahman h. sabur none d700msabur	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	39.64744193	24.42329453
166981018589466625	غدا الأربعاء ({}) العين × الوحدة الساعة : 7 بتوقيت السعودية في ملعب العين (القطارة ) بـآلتوفيق ليآآسر	2012-02-07 20:25:51	0	0101000020E6100000341F42220EAC47408886838C99263840	None	None	0	0	None	None	None	None	None	None	None	None	None	None	لك	449864059	None	الشعلة 	abdalahalfawaz	غدا الأربعاء ({}) العين × الوحدة الساعة : 7 بتوقيت السعودية في ملعب العين (القطارة ) بـآلتوفيق ليآآسر none none none الشعلة none لك abdalahalfawaz	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	47.34418133	24.15078047
166975644960432128	@Abdulkhaleq_UAE @egyindependent شكلها الأوراق تلخبطت كثير!!	2012-02-07 20:04:30	0	0101000020E6100000AF9F1751071E4D4026B62F5EFBA23740	None	@Abdulkhaleq_UAE @EgyIndependent	166969501559164928	281948138	Abdulkhaleq_UAE	None	None	None	None	None	None	None	None	None	كاتب عماني مهتم بقضايا التسويق والإعلام والسياسة، أمد كف بيضاء لأصافح العالم	79246973	Oman	Hashar حشر	7shr	@abdulkhaleq_uae @egyindependent شكلها الأوراق تلخبطت كثير!! none @abdulkhaleq_uae @egyindependent none hashar حشر none كاتب عماني مهتم بقضايا التسويق والإعلام والسياسة، أمد كف بيضاء لأصافح العالم 7shr	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	58.23459829	23.63664807
166970518807920640	@fares8999 @maysamoudi @soha_alq وهل اتباعه ان تشتم أختك وان أخطأت؟	2012-02-07 19:44:08	0	0101000020E6100000136404543894434081C43C4C778F3540	None	@fares8999 @maysamoudi @Soha_alq	166969548828979201	139642373	fares8999	None	None	None	None	None	None	None	None	None	Co-Founder 3Points. Changing the world @ 24 frames per second. iThink. iWrite. iFilm. iChange. iHope!!!	19389544	jeddah	Bougary - عيسى بوقري	ebougary	@fares8999 @maysamoudi @soha_alq وهل اتباعه ان تشتم أختك وان أخطأت؟ none @fares8999 @maysamoudi @soha_alq none bougary - عيسى بوقري none co-founder 3points. changing the world @ 24 frames per second. ithink. iwrite. ifilm. ichange. ihope!!! ebougary	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	39.157969	21.56041409
167347895169855489	يا للاسف لم ياخذ محمد المليفي من اخلاق الرسولمحمد صلوات الله عليه وآله الكريمة وهو من تسميى به  \nياليت ان تكون الاسماء الكريمة لاشخاص كريمة	2012-02-08 20:43:42	0	0101000020E610000016E37815040948403510E403AF3A3D40	None	None	0	0	None	None	None	None	None	None	None	None	None	None	None	281665229	None	Amona89	ablaamna	يا للاسف لم ياخذ محمد المليفي من اخلاق الرسولمحمد صلوات الله عليه وآله الكريمة وهو من تسميى به ياليت ان تكون الاسماء الكريمة لاشخاص كريمة none none none amona89 none none ablaamna	<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>	Or For the regret Mohammed do not take the fiberizing from Ethics aalrswlmHmd Blessing Allah on him and his generous family and he from names To yaalyt that formation of the names the generous generous persons	Or For the regret  Takes Mohammed The fiberizing From Ethics aalrswlmHmd Blessing Allah On him His family The highborn He From Names To yaalyt That Was formed The names The highborn The persons Highborn	None	None	None	None	None	Amona89	ablaamna	Arabic	Farsi	2012-12-23	\N	\N	0	48.07043713	29.22923302
166965837394214913	@aljammaahهذ هو اللبرالي الذي سب النبي الأكرم صلى الله عليه وسلم وقضيتة على الساحة السعودية وجهود من العلماء لتطبيق حد الرده عليه	2012-02-07 19:25:32	0	0101000020E610000036E50AEF72C04340304F4244C56D3840	None	@aljammaah	0	0	None	None	None	None	None	None	None	None	None	None	لولا المشقة ساد الناس كلهم***الجود يفقر واﻹقدام قتال	454179211		عبد العزيز العلوي	Alawe1433	@aljammaahهذ هو اللبرالي الذي سب النبي الأكرم صلى الله عليه وسلم وقضيتة على الساحة السعودية وجهود من العلماء لتطبيق حد الرده عليه none @aljammaah none عبد العزيز العلوي none لولا المشقة ساد الناس كلهم***الجود يفقر واﻹقدام قتال alawe1433	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	39.5035075	24.4287913
167347889692098561	@MotlaQ ونعم فيك وبرشلونه #هياط تايم	2012-02-08 20:43:40	0	0101000020E61000001E19ABCDFF1B494047263B91BB493A40	None	@MotlaQ	167347400426520576	49008889	MotlaQ	None	None	None	None	None	None	None	None	None	http://www.youtube.com/user/AloBeioi?feature=mhee#p/a/u/1/GGv7_fM3F9U\r\n..\r\n	208459881		FaHaD AlMuTaiRi	AloBeioi	@motlaq ونعم فيك وبرشلونه #هياط تايم none @motlaq none fahad almutairi none http://www.youtube.com/user/alobeioi?feature=mhee#p/a/u/1/ggv7_fm3f9u .. alobeioi	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	MotlaQ Blessings in you wbrshlwnh hyaaT Time	MotlaQ Blessings In you wbrshlwnh hyaaT Time	None	MotlaQ	MotlaQ	http www youtube with user AloBeioi feature=mhee p a in 1 GGv7_fM3F9U		FaHaD AlMuTaiRi	AloBeioi	Arabic	French	2012-12-23	\N	\N	0	50.218744	26.2880183
167020387601887232	@AliOmar70 يا عمي ما ينفع حتى إحطياط	2012-02-07 23:02:18	0	0101000020E6100000E5492DEF05CD4340E561A1D634733840	None	@AliOmar70	167019860319150082	439016584	AliOmar70	None	None	None	None	None	None	None	None	None	من صغر سني وانا اهلاوي 	392979390		 black soor	wwFBIWww	@aliomar70 يا عمي ما ينفع حتى إحطياط none @aliomar70 none black soor none من صغر سني وانا اهلاوي wwfbiwww	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	39.6017436	24.450025
